document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,notes
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,5,Association shall have the right to sign and process all grievances without the presence of the unit member on whose behalf the grievance is being processed.,Association,worker,worker,shall,False,active,rights_active,right,right,True,1.0,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,5,Authorized representatives of the Association shall be permitted to transact official Association business on school property provided the business does not interfere with the instructional process and/or interfere with the performance of assignments made by the administrator.,Authorized representatives of the Association,worker,worker,shall,False,passive,permission_verb,permission,permission,True,1.0,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,5,Tuesday shall be designated as Association meeting day.,Tuesday,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,Management duty to schedule/recognize a specific meeting day.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,5,No meetings with required attendance by unit members will be scheduled from the end of the school day until 7:00 p.m.,No meetings with required attendance by unit members,management,worker,will,True,passive,plain,prohibition,prohibition,True,0.9,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,5,no meetings with required attendance by unit members will be scheduled after the end of the school day.,no meetings with required attendance by unit members,management,worker,will,True,passive,plain,prohibition,prohibition,True,0.9,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,5,Voluntary attendance meetings on Tuesdays will be limited.,Voluntary attendance meetings on Tuesdays,management,management,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,"Pursuant to procedures as referenced in 4.8.1 and 4.8.2 above, the District shall deduct one-tenth of such dues or service fees from the regular salary check of the unit member each month for ten (10) months, September through June.",the District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,Deductions for unit members who become Association members or service fee payers after the start of the traditional school year shall be appropriately prorated.,Deductions for unit members who become Association members or service fee payers after the start of the traditional school year,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,Implicit actor is district payroll/admin.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,All sums deducted by the District for Association members or service fee payers shall be remitted to the Association on a monthly basis accompanied by an alphabetical list of unit members for whom such deductions have been made.,All sums deducted by the District for Association members or service fee payers,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,Implicit actor is district.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,The Association and the District agree to furnish each other any information needed to fulfill the provisions of this Article.,The Association and the District,other,other,,False,active,plain,other,obligation,False,0.0,other,Joint duty on both parties.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,"Upon appropriate written notification from the unit member, the District shall deduct from the salary of any unit member and make appropriate remittance for any plan or program jointly approved by the District and the Association if in compliance with the regulations of the Orange County Department of Education.",the District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,Any unit member who is a member of a religious body whose traditional tenets or teaching include objections to joining or financially supporting employee organizations shall not be required to join or financially support the Association.,Any unit member who is a member of a religious body whose traditional tenets or teaching include objections to joining or financially supporting employee organizations,worker,worker,shall,True,active,plain,prohibition,right,False,1.0,teacher_rights_and_conduct,Relieves union members from mandatory financial support/dues.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,"Such unit member shall pay, in lieu of a service fee, sums equal to such service fee to one of the following non- religious, non-labor organization, charitable funds exempt from taxation under section 501(c)(3) of Title 26 of the Internal Revenue Code:",Such unit member,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,"To receive a religious exemption, the unit member must submit a detailed written statement establishing the basis for the religious exemption.",the unit member,worker,worker,must,False,active,plain,obligation,obligation,True,1.0,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,The Association Board of Directors shall communicate in writing to the unit member its acceptance or rejection of the exemption.,The Association Board of Directors,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,"If accepted, the unit member shall make the payment to an appropriate charity as described above.",the unit member,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,Such payment shall be made on or before October 15 of each school year.,Such payment,worker,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,Implicit actor is unit member.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,8,Proof of payment shall be made on an annual basis as a condition of continued exemption from the payment of the service fee.,Proof of payment,worker,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,Implicit actor is unit member.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,the District shall deduct the appropriate yearly service fee funds from the unit member and remit those funds to the Association.,the District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,The Association agrees to pay to the District all reasonable legal fees and legal costs incurred in defending against any court action and/or administrative action challenging the legality or constitutionality of the agency fee provisions of this agreement or their implementation.,The Association,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,"The Association shall have the exclusive right to decide and determine whether any such action or proceeding referred to above shall or shall not be compromised, resisted, defended, tried, or appealed.",The Association,worker,worker,shall,False,active,rights_active,right,right,True,1.0,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,One or more members of the District and the Association shall meet on a regular basis during the year for the purpose of maintenance of this agreement.,One or more members of the District and the Association,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,"In any new teacher orientation program sponsored by the District, the Association shall have the opportunity to make a membership presentation to the assembled new teachers.",the Association,worker,worker,shall,False,active,rights_active,right,right,True,1.0,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,"Upon the request of the unit member and the professional growth advisor, the president of the Association may provide verification of participation in, or completion of, acceptable Association-related activities.",the president of the Association,worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,other,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,"On any District staff development day, the Association shall have the opportunity, before the general assembly, to make announcements and disseminate information, e.g., have an information table.",the Association,worker,worker,shall,False,active,rights_active,right,right,True,1.0,teacher_rights_and_conduct,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,"Toward this end, site administration shall primarily assist unit members in meeting the California Standards for the Teaching Profession (CSTP).",site administration,management,worker,shall,False,active,obligation_verb,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,"No later than twenty-five (25) duty days following commencement of duties, the unit member shall submit the Standards (CSTP) for the ensuing year.",the unit member,worker,management,shall,False,active,obligation_verb,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,"Within fifteen (15) duty days following this submission, the unit member and evaluator shall meet and agree on those Standards that shall be applied for evaluative purposes.",the unit member and evaluator,other,management,shall,False,active,obligation_verb,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,9,The evaluation procedure shall be discussed in this meeting unless previously discussed individually or presented at a staff/faculty meeting.,The evaluation procedure,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,10,"The evaluation of first year pre-intern/intern and emergency permit unit members, credentialed temporary and categorically funded unit members, and probationary unit members shall be based on two (2) of the first five (5) Standards and one element of Standard 6: Develops as a Professional Educator.","The evaluation of first year pre-intern/intern and emergency permit unit members, credentialed temporary and categorically funded unit members, and probationary unit members",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,10,"The evaluation of second or more years pre-intern/intern and emergency permit unit members, second and third year credentialed temporary and categorically funded unit members and second-year probationary unit member shall be based on the remaining three (3) Standards and one element of Standard 6: Develops as a Professional Educator.","The evaluation of second or more years pre-intern/intern and emergency permit unit members, second and third year credentialed temporary and categorically funded unit members and second-year probationary unit member",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,10,"Every evaluation year, the evaluation of permanent and continuing credentialed temporary (three or more years in the District) unit members shall be based on three (3) of the Standards and one element of Standard 6: Develops as a Professional Educator.",the evaluation of permanent and continuing credentialed temporary (three or more years in the District) unit members,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,10,The Standards shall be specified in writing on the negotiated Evaluation Plan Form.,The Standards,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,10,"In the event the written standards are not mutually agreed on, the designated evaluator may substitute up to two (2) Standards and/or one (1) Standard for each “unsatisfactory” received in the preceding evaluation.",the designated evaluator,management,management,may,False,active,permission_verb,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,10,"Within five (5) duty days following determination of the Standards for the teaching profession, the unit member may submit to the designated evaluator written constraints which the unit member believes shall prevent him/her from attaining the Standards.",the unit member,worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,10,"If agreement is not reached regarding Standards, the unit member may appeal to the Associate Superintendent, Human Resources, or designee, who shall make the final decision.",the unit member,worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,"the unit member may appeal to the Associate Superintendent, Human Resources, or designee",the unit member,worker,worker,may,False,active,plain,permission,permission,True,0.3,evaluation,Conditional clause 'If agreement is not reached...' omitted for operational focus.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,who shall make the final decision.,who,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,"Relative clause 'who' refers to the Associate Superintendent, Human Resources, or designee."
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,"Probationary, pre-intern/intern, temporary, categorically funded, and emergency-credentialed unit members shall be formally evaluated in writing no more than twice annually.","Probationary, pre-intern/intern, temporary, categorically funded, and emergency-credentialed unit members",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,Passive construction imposes evaluation schedule duty on the district.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,"Permanent unit members with a satisfactory evaluation the preceding year, including ROP teachers and categorically funded unit members who have been employed in the district at least three (3) consecutive preceding years, shall be evaluated every other school year except per Ed. Code 44938.","Permanent unit members with a satisfactory evaluation the preceding year, including ROP teachers and categorically funded unit members who have been employed in the district at least three (3) consecutive preceding years",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,Reduces evaluation frequency based on performance and tenure.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,Permanent unit members with at least ten (10) years of District service who are highly qualified (pursuant to ESEA/NCLB) and whose previous evaluation meets Standards may mutually agree in writing with her/his evaluator to be evaluated at least every five (5) years.,Permanent unit members with at least ten (10) years of District service who are highly qualified (pursuant to ESEA/NCLB) and whose previous evaluation meets Standards,worker,worker,may,False,active,plain,permission,permission,True,0.3,evaluation,Grants permission to negotiate reduced evaluation frequency.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,The unit member or the evaluator may rescind this agreement at any time but not during the school year the evaluation is taking place except per Ed. Code 44938.,The unit member or the evaluator,other,worker,may,False,active,plain,permission,permission,True,0.3,evaluation,"Mutual right to rescind reduced-evaluation agreement, with timing restriction."
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,"If a unit member transfers or changes assignments during the five (5) year period, a new agreement shall be signed, if mutual agreement continues.",a new agreement,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,Requires renewal of reduced-evaluation agreement upon transfer/change.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,"The unit member being evaluated and the evaluator shall select observation times, dates, conferences and final evaluation dates.",The unit member being evaluated and the evaluator,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,Joint obligation to schedule evaluation components.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,The unit member and designated evaluator shall agree in writing upon a revised schedule.,The unit member and designated evaluator,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,Joint obligation to formalize schedule changes in writing.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,The Unit Member may request a change of designated evaluator in writing including reasons for the request.,The Unit Member,worker,worker,may,False,active,plain,permission,permission,True,0.3,evaluation,Grants right to request evaluator change.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,"If the designated evaluator denies the request, the unit member may appeal to the Associate Superintendent, Human Resources, or designee.",the unit member,worker,worker,may,False,active,plain,permission,permission,True,0.3,evaluation,Grants right to appeal denial of evaluator change.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,The reasons for denial of a change of evaluator shall be given in writing to the unit member upon their request.,The reasons for denial of a change of evaluator,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,Passive construction imposes duty on evaluator/district to provide written denial reasons.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,11,Reasons for denial shall not be arbitrary or capricious.,Reasons for denial,management,worker,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,evaluation,Prohibits arbitrary or capricious denials of evaluator changes.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,Portfolio assessment of students may become a part unit member's evaluation process if initiated and identified by the unit member as part of an element and agreed to by the evaluator.,Portfolio assessment of students,other,worker,may,False,active,plain,permission,permission,True,0.3,evaluation,Conditional permission contingent on mutual initiation and agreement.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,Portfolio assessments of students shall not be added by the evaluator.,Portfolio assessments of students,management,worker,shall,True,passive,prohibition_verb,permission,prohibition,False,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,Formal observations shall emphasize the unit member's primary assignment.,Formal observations,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,"Prior to an observation, the unit member and the designated evaluator shall agree on the Standard to be observed.",the unit member and the designated evaluator,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,No formal observations shall be scheduled before one (1) week after the beginning of a cycle/semester or after one (1) week before the end of a cycle/semester or winter break.,No formal observations,management,worker,shall,True,passive,prohibition_verb,permission,prohibition,False,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,Formal classroom observations shall last for at least fifteen (15) minutes,Formal classroom observations,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,Formal classroom observations shall last no more than sixty (60) minutes.,Formal classroom observations,management,worker,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,evaluation,Extracted as separate independent clause per prompt instructions.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,Unit members shall have no more than two (2) formal observations per each evaluation.,Unit members,worker,worker,shall,True,active,plain,prohibition,right,False,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,the unit members shall be observed on that Standard a third time.,the unit members,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,the number of classroom observations may be reduced in cases of obvious satisfactory performance by permanent unit members.,the number of classroom observations,management,worker,may,False,passive,permission_verb,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,the evaluator shall present a written report of the observation using the negotiated Formal Observation Form to the unit member within five (5) duty days following the observation.,the evaluator,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,A post-observation conference shall be held within ten (10) duty days following the formal observation to discuss and review the observation and/or report.,A post-observation conference,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,Reasonable adjustments may be made to these time frames by mutual written agreement between the permanent unit member and the evaluator.,Reasonable adjustments,other,other,may,False,passive,permission_verb,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,12,The unit member shall sign the written observation report indicating that he/she has read the report;,The unit member,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,the evaluator shall make specific written suggestions,the evaluator,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,offer positive assistance aimed at achieving the needed improvement.,[the evaluator],management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,These written suggestions shall be presented to the unit member at the time of the post-observation conference.,These written suggestions,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,It is the unit member’s responsibility to take appropriate action to correct any deficiencies.,It,worker,management,,False,active,plain,other,obligation,False,0.0,evaluation,Impersonal construction effectively imposes duty on unit member.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,Informal observations and “Walk-Throughs” may be conducted at reasonable times during a school year and with reasonable frequency.,Informal observations and “Walk-Throughs”,management,worker,may,False,passive,plain,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,Areas of concern may be brought to a unit member’s attention.,Areas of concern,management,worker,may,False,passive,plain,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,Any Formal Observation Form that has an element marked “Below Standard” shall not be used on an Evaluation unless positive assistance has been offered and implemented as per section 5.2.3 of the CBA and at least one follow-up observation has been conducted.,Any Formal Observation Form that has an element marked “Below Standard”,management,worker,shall,True,passive,prohibition_verb,permission,prohibition,False,1.0,evaluation,Conditionals within unless clause are subordinate; main clause prohibits use.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,13,the evaluator shall rely only upon data collected through formal classroom observations,the evaluator,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,Text truncated at end of chunk.
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,"In preparing the Evaluation Form for placement in the unit member's personnel file, the evaluator shall rely only upon data collected through formal classroom observations and the element of Standard 6 when applicable as agreed upon in the post observation conference (5.2.2.1).",the evaluator,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,"Any deficiencies that may have been brought to the attention of the unit member, and subsequently corrected, shall not be included in the final evaluation.","Any deficiencies that may have been brought to the attention of the unit member, and subsequently corrected",management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,Commendations for growth demonstrated by the unit member may be included.,Commendations for growth demonstrated by the unit member,management,worker,may,False,passive,plain,permission,permission,True,0.3,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,The completed Evaluation Form shall be submitted to the unit member no later than thirty (30) duty days preceding the close of the school year and four (4) duty days prior to the evaluation conference.,The completed Evaluation Form,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,The evaluator and the unit member shall meet to review the evaluation report.,The evaluator and the unit member,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,"Within ten (10) duty days thereafter, the unit member shall sign the Evaluation Form (report) indicating only that he/she has read the report, understands it and has been given the opportunity of responding to it in writing;",the unit member,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,"the unit member's written response, if any, shall be attached to the report and become a permanent part thereof.","the unit member's written response, if any",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,"Passive construction; likely imposes duty on management to attach, though wording allows ambiguity."
santa_ana_unified_school_district__95__51287d2f,95.pdf,Santa Ana Unified School District,14,A unit member shall not be evaluated on or held accountable for any aspect of the educational program over which the unit member has no authority or ability to correct deficiencies.,A unit member,management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,evaluation,
