document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,not_discussed,,not_applicable,low,Evidence field was empty. Answer correctly reflects not_discussed per audit guidelines.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",not_discussed,,not_applicable,low,Evidence field was empty. Answer correctly reflects not_discussed per audit guidelines.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,not_discussed,,not_applicable,low,Evidence field was empty. Answer correctly reflects not_discussed per audit guidelines.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,not_discussed,,not_discussed,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"Junior High Coaching Extra Compensation Schedule 2019-2020 and Senior High Coaching Extra Compensation Schedule 2019-2020 are included, with compensation based on points valued at $166.12 per point and non-athletic units valued at $436.14.",14,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",no,Full-time special education classroom teachers may be authorized two (2) days of released time upon the approval of the principal and the special education director.,7,medium,Evidence cites released time rather than an explicit statement that no pay stipends exist. Changed confidence to medium as it relies on omission of pay provisions rather than direct denial.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_discussed,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",not_discussed,,not_discussed,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",not_discussed,,not_discussed,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,yes,credit will be allowed for the first ten (10) years of qualified teaching experience outside the District and for all teaching experience in the District except when rehiring individuals who previously have retired from the District. District retirees with at least ten (10) years of experience who are rehired on a teacher salary schedule shall receive credit for a maximum ten (10) years of experience.,6,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,yes,credit will be allowed for the first ten (10) years of qualified teaching experience outside the District,6,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,discussed_unclear,deny credit for any experience outside the United States for which the Utah State Office of Education does not reimburse the District.,7,low,"Evidence only addresses experience outside the United States, not explicitly out-of-state credit rules."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,no,deny credit for military experience;,7,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,"$1,000","Educators with current National Board Certification will receive a stipend of one-thousand dollars ($1,000) per year in addition to their regular salary.",11,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,"Yes. Plan type: Medical including the District Wellness Program. Eligible employee group: Employees working in positions authorized for 30+ hours/week and 168+ days/year or 1,008+ hours/year (start date July 1, 2004 or later); or 20+ hours/week and 168+ days/704+ hours/year (start date June 30, 2004 or earlier).","Employees eligible to participate in the District group insurance plans include: [a] Employees with an employment start date July 1, 2004, or later, working in a position that is: (i) authorized for thirty (30) or more hours per work week and authorized for at least 168 days each calendar year; or (ii) authorized for thirty (30) or more hours per work week and authorized for a total of at least 1,008 hours each contract year. [ii] Employees with an employment start date and insurance eligibility date June 30, 2004, or earlier, working in a position that is: (i) authorized for twenty (20) or more hours per work week and authorized for at least 168 days each contract year; or (ii) authorized for twenty (20) or more hours per work week and approved for a total of at least 704 hours each contract year. / Medical including the District Wellness Program","18, 22",high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,"The District pays 94% of the employee premium and 82% of the dependent premium. If both spouses work for the District, the District pays 100% of one spouse's premium. Pro-rated contributions apply for employees working fewer than 35 hours/week.","Ninety-four (94%) of the employee premium and eighty-two percent (82%) of the dependent premium for the plan selected. / ...the District shall pay one hundred percent (100%) of the cost of the option selected for one of the employed spouses working in a position, or combination of positions authorized for thirty-five (35) or more hours per work week.",21,medium,Answer includes pro-rated contribution detail for employees working <35 hrs/week not present in the quoted evidence. Confidence adjusted to medium.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,"Employee pays the remainder of the premium not covered by the District's 94% share, plus a nominal monthly Wellness Program premium determined by the District’s Insurance Committee.","employees enrolled in the District’s medical insurance shall be required to pay a nominal monthly Wellness Program premium, the amount of which shall be determined by the District’s Insurance Committee.",21,medium,Quoted evidence only explicitly supports the wellness program premium portion. The 94% remainder share is inferred from separate contribution evidence.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?","Yes. Covers spouse, children under age 26, and children under 26 in legal custody. District contributes 82% of the dependent premium. Dual-eligible spouses may each elect primary member status.","Eligible dependents include: (i) Employee's spouse, if not legally separated from employee. (ii) Employee's children under age twenty-six (26). (iii) Children under age twenty-six in the legal custody of employee. / eighty-two percent (82%) of the dependent premium","18, 21",medium,Answer includes dual-eligible spouse primary member status detail not present in the quoted evidence. Confidence adjusted to medium.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,discussed_unclear,Medical including the District Wellness Program,22,high,Evidence explicitly names 'Medical including the District Wellness Program' but provides no further plan type or option details. 'discussed_unclear' is accurate.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,"Yes. Available to eligible employees. District pays 95% of employee premium and 50% of dependent premium for high option, plus a matched dollar amount toward a low option plan.",Ninety-five percent (95%) of the employee premium and fifty percent (50%) of the dependent premium for a high option dental plan and a matched dollar amount toward a low option dental plan.,22,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes,[f] Vision;,22,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,"Life Insurance Premium: The entire cost of the policy for the face benefit amount of an eligible employee’s annual base salary, or $18,000, whichever is greater.",22,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,yes,[d] Long Term Disability; [e] Short Term Disability; Long Term Disability Premium: Fifty percent (50%) of the premium.,22,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,The District participates in the Utah Public Employees’ Retirement System. Eligibility for participation and benefits are determined by Utah Retirement System guidelines.,32,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"During the family leave period and/or a paid sick leave, the District shall continue to pay its portion of the employee’s group health insurance premium. ... Premiums on group insurance coverage will not be paid by the District for teachers on unpaid leaves. However, the teacher may retain the group insurance coverage during the unpaid leave period by applying for COBRA benefits",28,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,"Employees who retire under the incentive program will continue to be enrolled in group medical and dental programs until they become eligible for Medicare, or for the ten (10) consecutive years following retirement, whichever occurs first.",36,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,7 days for first 3 years; 10 days for succeeding years,Seven (7) days per year will be allowed for the first three (3) years of employment... Ten (10) days per year will be allowed for succeeding years,24,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accumulates; no cap stated,Unused sick leave days will accumulate.,24,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,discussed_unclear,any educator under contract with the Board will be entitled to a leave of absence for up to five (5) days in the event of death in the immediate family. The days will be charged to “Sick Leave.”,25,low,"Evidence only addresses bereavement/death in the immediate family, not general family illness or care as asked in the question."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,discussed_unclear,"Effective July 1 each year, educators shall be credited two (2) days of personal leave... Educators with fifteen (15) or more years of experience... will be entitled to one (1) additional day.",28,medium,Evidence only specifies an additional day for 15+ years of experience; does not mention year-round all-track contracts as the answer claims.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,discussed_unclear,A teacher planning to use a personal leave day or days shall notify his/her principal at least one day in advance... The teacher may be asked to explain the reason for any personal leave requested for a school day immediately before or after a holiday... limitations must be placed on the number of teachers in a school who can take personal leave on any given day.,29,low,"Evidence only supports advance notice, holiday explanation, and daily teacher caps. The answer overstates by including restrictions on parent-teacher conference days, first/last two days of school, and a 10-day annual cap, which are not in the quoted text."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",no,"When an employee’s balance of personal leave exceeds thirty (30) days on the last day of the monthly payroll absence reporting period in October, any days beyond thirty (30) will be removed.",29,high,"Evidence explicitly states excess days are removed/forfeited, confirming no conversion to other benefits."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,5 paid days (charged to sick leave); additional days possible with Superintendent approval.,entitled to a leave of absence for up to five (5) days in the event of death in the immediate family. ... The days will be charged to “Sick Leave.” Additional sick leave may be allowed for this purpose subject to the approval of the Superintendent.,25,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"husband, wife, son, daughter, father, mother, father-in-law, mother-in-law, brother, sister, grandmother, grandfather; exceptions may include sister/brother-in-law, uncle, aunt, nephew, niece, first cousin, or those in a parental position.","includes husband, wife, son, daughter, father, mother, father-in-law, mother-in-law, brother, sister, grandmother and grandfather. (Exceptions that may be considered by the Superintendent: sister-in-law, brother-in-law, uncle, aunt, nephew, niece, first cousin and those who have virtually held the position of an immediate member of the family.)",24,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,"In the event of birth or adoption, the District may require the employee to use his/her applicable accumulated personal leave prior to granting unpaid leave.",28,medium,"Adjusted confidence to medium. Evidence implies leave is unpaid after personal leave is exhausted, supporting 'no' for additional paid leave, but does not explicitly state a prohibition."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Employees are expected to return to work as soon as they have recovered from their illness, injury, surgery, delivery, or other disabling condition.",25,medium,Adjusted confidence to medium. Brief mention of delivery and disabling conditions in a return-to-work clause addresses the topic but lacks a dedicated leave provision.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,Employees who are adopting a child are entitled to use up to twenty (20) days of their accumulated sick leave.,30,medium,"Adjusted confidence to medium. Explicitly allows sick leave usage for adoption, supporting 'yes', but ties it to existing sick leave rather than a separate paid category."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"In the event of a “qualifying exigency” arising out of a military service member’s current tour of active duty or because the service member is notified of an impending call to active duty, an employee who is the spouse, parent, or child (as defined by the Family & Medical Leave Act)...",27,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"Employees anticipating an absence exceeding ten (10) consecutive workdays shall provide advance notice in writing to the District personnel office of their approximate leave dates so that necessary payroll adjustments and long-term substitute arrangements can be made. A teacher planning to use a personal leave day or days shall notify his/her principal at least one day in advance, except in cases of emergency.","25, 29",high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,185,Salary 185 Days,11,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,7 1/2 hours,7 1/2-hour regular contract,12,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,discussed_unclear,7 1/2-hour regular contract,12,low,"Evidence only specifies total contract hours, not planning/preparation time."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,discussed_unclear,fifteen (15) minutes preparation,12,low,Evidence only mentions 'fifteen (15) minutes preparation'; does not clarify if it is included in the standard contract or applies to extended teaching.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,no,"In case no volunteers or teacher assistants are available, then the principal may select from the faculty individuals whom he/she desires to assume the responsibility.",12,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"The principal will seek volunteers from the licensed staff for lunch time playground duty, lunchroom duty, before-and-after school bus duty, and before-and-after school student supervision.",12,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,discussed_unclear,5.7. Professional Evaluation / The District and Association believe in the value of evaluating educator performance.,46,low,Evidence only states a general belief in the value of evaluation; does not explicitly describe evaluation procedures or a full procedure as claimed in the original answer.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",Evaluate Davis,All observers must be certified in Evaluate Davis prior to any observation being used for an educator’s evaluation.,47,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,discussed_unclear,whose performance was not rated as ineffective in any standard/indicator on their most recent evaluation report.,46,low,Evidence mentions 'ineffective' in a single passing reference but does not explicitly list or define the full set of rating categories or performance levels used.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,"Section 3.2.5.a: 'The Board reserves the right to hold an employee's salary at any level if that employee's work is not entirely satisfactory.' Section 3.2.5.b: 'Employees must receive a satisfactory rating or above on their most recent evaluation to qualify [for the $4,200 salary adjustment].' Section 5.6.3.a(i): 'First retention preference shall be given to employees whose performance was not rated as ineffective in any standard/indicator on their most recent evaluation report.'","7, 46",high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,not_discussed,,not_applicable,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Teachers must follow HR procedures and apply for posted openings (announced at least 5 working days prior, or 1 day if within 15 days of school start). Transfers are discouraged after August 1 or during the school year unless beneficial to students. Principals give equal consideration to qualified candidates, including those with 10+ years at their current school. Two non-provisional educators may exchange positions with principal approval. All transfer candidates are promptly notified of selection decisions.","5.5.2 Voluntary Transfers [a] Teachers within the District who desire to change from one school to another may indicate such desire by following procedures established by the Human Resources Department including application for specific postings of openings. [c] All teacher openings shall be announced for at least five (5) working days prior to filling the opening... [d] In evaluating transfer candidates, principals shall give equal consideration to those who have served ten (10) or more years at their present school. [f] Nothing in this section shall preclude two non-provisional educators from exchanging positions provided that the principals at both schools give approval.",42,medium,"Evidence directly supports HR procedures, posting timeline, equal consideration for tenure, and exchanges. However, the quoted text does not explicitly mention the August 1 restriction or prompt notification of candidates; these details were likely drawn from the full section. Adjusted confidence to medium."
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,"5.5.3 Involuntary Transfers [a] The District administration reserves the right to transfer to another school, educators who do not possess certifications or endorsements appropriate to the subject areas they are teaching. [c] ...when an involuntary transfer is necessary... The teacher in the grade level or subject area where the position is being eliminated who has the least overall seniority in the District will be identified as the one for transfer. [e] An involuntary transfer or reassignment will be made only after a conference between the teacher(s) involved and the principal(s)... [f] In the event the teacher desires further discussion... the Superintendent or his/her designee will meet with the teacher... decision of the Superintendent shall be final.",43,high,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Staff reductions due to enrollment drops, service discontinuance, or budget shortages are handled first through involuntary transfers. The District identifies affected staff by July 1 (or mid-year if necessary) and provides prior notice to the Association. Retention preference is applied sequentially: (1) not rated ineffective, (2) no disciplinary action in past three years, (3) appropriate license/endorsements, (4) accomplished career status, (5) committee evaluation based on school needs. Laid-off employees may apply for re-employment within 12 months for recall consideration.","5.6.1 General Provisions [a] A reduction of staff may be necessary because of decreasing student enrollments... If a reduction in staff is necessary, the involuntary transfer procedures shall be applied first. As soon as possible but no later than July 1... District shall begin identifying individuals subject to reduction in staff. 5.6.2 Notice to Association [a] ...District shall give the Association prior notice... 5.6.3 Retention Preference Criteria [a] ...First retention preference shall be given to employees whose performance was not rated as ineffective... Second... no disciplinary action... Third... appropriate license... Fourth... accomplished career status. Fifth... committee based on school needs. 5.6.4 Recall [a] Employees affected by a necessary staff reduction must submit an employment application... within twelve (12) months...",45,high,
