document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,yes,"Effective August 1 of each year, an Educator is eligible to advance one step, consistent with the Salary Schedule, if they receive an approaching or better rating on their end-of-year evaluation rating in the previous year.",118,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,yes,"For new employees, a maximum of ten years of experience will be credited. New employees hired after August 1, 2019 to present into assignments identified as hard-to-fill by the Implementation Team will be credited a maximum of twelve (12) years of experience.",117,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",yes,"advance one step, consistent with the Salary Schedule, if they receive an approaching or better rating on their end-of-year evaluation rating in the previous year.",118,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,Teachers must receive an 'approaching or better' rating on their end-of-year evaluation in the previous year to qualify for the annual step advancement effective August 1.,if they receive an approaching or better rating on their end-of-year evaluation rating in the previous year.,118,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,"6% for 2022-2023; CPI minus step/lane costs for 2023-2024 and 2024-2025. Effective August 1, 2022. Covers Teacher/SSP Salary Schedule.","Effective August 1, 2022, the District will apply a 6% cost-of-living adjustment (COLA) to the Teacher/SSP Salary Schedule. ... The Cost of Living Adjustment (COLA) increase applied to the teacher/ssp salary schedule will be equal to the Denver-Aurora-Lakewood Consumer Price Index (CPI) used in the calculation of the School Finance Act less the cost of the calculated percentage of the step and lane increase...",127,high,Updated evidence to include the 2023-2025 COLA provision to fully support the answer's coverage of multiple years.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"28-3 Activity Salaries. The District will pay the activity salaries in the negotiated schedule that can be accessed here or on the DPS Employee Associations website. ... Schedule 1: Forensics Director (Senior High), Band Director (Senior High), Choir Director (Senior High), Dramatics Director, Dance Director, Cheerleading Director",93,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",not_discussed,,not_applicable,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_applicable,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",yes,28-9 Teachers within CTE and CTE ProTech Instructors are eligible to receive a $500 annual stipend for one of the state approved CTE programs.,95,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",yes,"37-4-3-1 Title I Incentive: All Educators who work in a Title I school will receive $2,000/year in a non-base building incentive.",123,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,Up to 10 years of experience is credited for initial salary placement (12 years for hard-to-fill positions).,"37-1-1 For new employees, a maximum of ten years of experience will be credited. New employees hired after August 1, 2019 to present into assignments identified as hard-to-fill by the Implementation Team will be credited a maximum of twelve (12) years of experience.",117,high,"Updated from not_discussed. Article 37-1-1 explicitly states that new employees receive credit for up to 10 years of experience (12 years for hard-to-fill positions), applying universally to all new hires rather than distinguishing in-district experience separately."
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,not_discussed,,not_discussed,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_discussed,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,not_discussed,,not_discussed,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,"District provides a $1,267 grant per candidate (up to 5); Association provides a $633 grant per candidate (up to 5).","27-2-1 The District will support up to five (5) candidates for National Board Certification with a grant of $1,267 each. The Association will support up to five (5) candidates for National Board Certification who are members of the Association with a grant of $633 each.",90,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes (HMO and major medical plans; educators),"The District shall provide an HMO plan option for at least the first three years of this Agreement... Effective July 1, 2018 all new employees to the bargaining unit must purchase one of the District’s major medical plans in order to be eligible to receive a benefits allowance.",88,high,"Updated evidence to explicitly include major medical plans, which are directly stated in the contract alongside HMO."
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,"$422.17/month benefits allowance; ≥$1,950/year subsidy for Employee Plus Children and Family coverage","The District shall provide all educators based on FTE on a prorated basis with a benefits allowance of $422.17 per month... the District will decrease the premiums for Employee Plus Children and Family coverage by at least $1200 annually ($100/month) on top of the $750 a year ($62.50/month) that the District is currently subsidizing these premiums. Therefore, the total subsidy for these plans will be at least $1950 annually.",88,high,"Updated evidence to include the $1,950 annual subsidy provision to fully support the stated contribution amounts."
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,No specific employee premium dollar amount or percentage is stated in the document; the contract only notes that educators may find per-paycheck rates via an external link. Preserved as not_discussed.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?","yes (Employee Plus Children, Family, and dependent insurance)","The District will decrease the premiums for Employee Plus Children and Family coverage... The District shall provide an IRS 125 plan to allow... dependent insurance including health, dental and vision coverages.","88, 90",high,Updated evidence to combine explicit references to 'Employee Plus Children and Family' and 'dependent insurance' from Articles 26-1-1 and 26-5.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,"HMO, major medical plans",The District shall provide an HMO plan option for at least the first three years of this Agreement... all new employees to the bargaining unit must purchase one of the District’s major medical plans...,88,high,"Updated evidence to explicitly include major medical plans, which are contractually required for new employees to receive the benefits allowance."
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes; mentioned as available under IRS 125 plan for dependents,"The District shall provide an IRS 125 plan to allow pre-tax deductions such as flexible spending accounts for child care, care of the elderly, health care reimbursement accounts, and dependent insurance including health, dental and vision coverages.",90,high,No changes needed. Evidence explicitly and directly supports the answer.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes,"The District shall provide an IRS 125 plan to allow pre-tax deductions such as flexible spending accounts for child care, care of the elderly, health care reimbursement accounts, and dependent insurance including health, dental and vision coverages.",90,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,"The present group life insurance program of the District will be continued for educators and the District will pay the full cost of premiums for educators, including group long-term disability insurance.",90,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,yes,"Short-term disability insurance is available to certain members of Colorado PERA... Long-Term Disability is available through Denver Public Schools to a full-time contract employee or long-term substitute teacher... Eligibility waiting period: Full time employees are eligible for this benefit upon completion of three months of continuous service... District will pay the full cost of premiums for educators, including group long-term disability insurance.","79, 90",high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_discussed,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"Except to the extent required pursuant to the Family and Medical Leave Act (FMLA), employee benefits will not be provided to an educator while on an unpaid extended leave of absence.",82,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",not_discussed,,not_discussed,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,10,"The District will allow ten (10) days of leave each year for educators, which will accrue consistent with the DCTA work year calendar and which may be used for the purpose of sick leave.",75,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accumulates year-to-year; cap of 186 days.,Unused sick leave shall be accumulated from year to year. Unused accumulated sick leave will be included in the Compensation for Unused Sick Leave Program of the District up to a total number of one hundred eighty six (186) days.,75,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,"Sick leave is to be used for an educator’s own illness, illness of an immediate family member, or the death of a family member or friend.",75,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,4,Educators will have up to four (4) days per year of personal leave pro-rated by their FTE.,77,high,Updated page to 77 to align with document footer.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,Requires prior notification and approval of the principal; may not extend school intermission or be used with a Federal Holiday.,Personal leave will be granted to educators to attend personal matters with prior notification and approval of the principal (or immediate supervisor). Personal leave may not be used to extend a period of school intermission or used in conjunction with the observance of a Federal Holiday.,77,high,Updated page to 77 to align with document footer.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",yes,Unused personal leave will be accumulated from year to year as sick leave.,77,high,Updated page to 77 to align with document footer.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,3 to 5,Denver Public Schools provides between three (3) to five (5) days off for employees to handle matters related to a death in the family.,77,high,Updated page number from 78 to 77 to match document pagination.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,not_discussed,,not_applicable,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,"granted maternity, paternity and/or adoption leave for up to one (1) year, without pay or increment",78,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Maternity, Paternity and Adoption Leave. All educators employed half-time or more will be (provided all eligibility requirements are met) granted maternity, paternity and/or adoption leave for up to one (1) year, without pay or increment",78,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"Maternity, Paternity and Adoption Leave. All educators employed half-time or more will be (provided all eligibility requirements are met) granted maternity, paternity and/or adoption leave for up to one (1) year, without pay or increment",78,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"Pursuant to the Family Medical Leave Act (FMLA), educators who have been employed for at least twelve (12) cumulative months during the last seven (7) years and have worked for at least 1,250 hours during the twelve (12) month period prior the requested leave may be eligible for benefits under FMLA.",78,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,not_discussed,,not_applicable,high,"No provision detailing absence reporting or substitute-request procedures was found in the provided document text. Updated from 'no' to 'not_discussed' per instructions, as the provision is simply not addressed in the supplied excerpt."
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,186,The contract year shall be one hundred eighty-six (186) days.,28,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,40 hours per week,The work week shall be forty (40) hours and shall include:,29,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,Each secondary school educator shall receive a minimum of three-hundred-forty-five (345) minutes of self-directed instructional planning time per week.,29,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,345 minutes/week for secondary; 300 minutes/week for elementary/ECE/K-8; includes minimum 40 minutes uninterrupted daily,"Each secondary school educator shall receive a minimum of three-hundred-forty-five (345) minutes of self-directed instructional planning time per week... each teacher shall receive a minimum of forty (40) minutes of uninterrupted, self-directed instructional planning time per day... Each elementary/ECE/K-8 school educator shall receive a minimum of three hundred (300) minutes of self-directed instructional planning time per week.",29-30,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,These duties shall not reduce self-directed planning time as guaranteed in other sections of the Collective Bargaining Agreement.,106,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,Lunch shall be duty free.,29,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,45,There shall be a minimum standard forty-five (45) minute daily lunch prorated by the individual’s full-time equivalency (FTE).,29,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",not_discussed,,not_applicable,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,These educators shall be required to assume non-teaching duties only in their home school assignment.,30,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,"DPS and the Association agree to work together to seek increased state funding to decrease class size. The principal shall report to the CSC, after the roster verification process, the number of students in each class and this will be published in the CSC minutes on the school’s website... The maximum class size in grades six (6) through twelve (12) shall not exceed thirty-five (35) students.",31,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,K-3 cap: 25 students; K-5 cap: 35 students; Half-day Model 1 classrooms: 16 students (max 6 with IEPs),"When it is necessary to have class size exceed twenty-five (25) in primary elementary grades (K-3)... For grades K-5, in no event shall classes exceed thirty-five (35) students, unless the only solution is transferring students to other schools. For half-day Model 1 classrooms, the maximum class size will be sixteen (16) students, inclusive of no more than six (6) students with IEPs, unless the only solution is transferring students to other schools.",31-32,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,"Grades 6-12 cap: 35 students per class; daily total cap: 175 students. Music/PE may exceed via SLT decision based on safety, facility, and program impact.","The maximum class size in grades six (6) through twelve (12) shall not exceed thirty-five (35) students. In no case shall a teacher have a total greater than 175 students per day unless an exception is provided for in Article 8-5-1-2. For music and physical education classes, the SLT may annually set a higher daily class size limit... The criteria to be considered... must include safety of students and staff, adequacy of the facility and equipment, and the impact on the educational program in those classes.",31,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes,"When it is necessary to have class size exceed twenty-five (25) in primary elementary grades (K-3), the Board shall honor teachers’ requests for qualified paraprofessional assistance according to the following schedule... 8-5-2-1 One (1) hour of paraprofessional assistance per day for one (1) to two (2) students over twenty-five (25). 8-5-2-2 Two (2) hours... for three (3) to five (5) students over... 8-5-2-3 Three (3) hours... for six (6) to seven (7) students over... For grades K-5, in no event shall classes exceed thirty-five (35) students, unless the only solution is transferring students to other schools. 8-5-3 If a teacher believes that the number of students assigned to that teacher is not consistent with sound educational practice, the teacher shall have the right, upon written request to the principal... to schedule a conference with their principal regarding the matter.",31-32,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,yes,A failure to follow any procedure during the LEAP Evaluation can be addressed through a grievance.,47,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?","LEAP (Educator Effectiveness system), along with SSP GPS","The purpose of the LEAP Collaboration Committee (LCC and SSP GPS Collaboration Committee (GPS Committee) is to ensure that LEAP and SSP GPS are administered according to this Agreement and to enable collaboration and joint decision-making where possible in the development, implementation and evaluation of the growth and performance systems for Teachers and SSPs.",52,high,Updated evidence to explicitly name both LEAP and SSP GPS as required by the coded answer.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,not_discussed,,not_discussed,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_discussed,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"Ineffective, Effective, Not Meeting, and ""no score""; references decision bands and decision boxes",assignment of the Professional Practice rating from a decision band was not reasonable... assignment of a final rating within a decision box was not reasonable... second consecutive Ineffective Rating... receives a “no score”... order: Not meeting; Approaching; Effective; Distinguished.,"47, 51, 66",high,"Updated evidence to explicitly support the mention of decision bands, decision boxes, and all rating categories."
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",yes,Review the methods for calculation of student growth in LEAP and SSP GPS;,53,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"""During the Plan, which can last between 30 and 90 school days, the Teacher is observed by the Evaluator and the assigned Peer Observer and the designated supports are provided. If the Teacher does not meet all the expectations of the Plan, the Teacher may be recommended for dismissal for unsatisfactory performance."" ""A Teacher is eligible for the Data Gathering Period when an Evaluator conducts one Full Observation and the scores meet the Eligibility Criteria. Alternatively, a Teacher is eligible for the Data Gathering Period when the Teacher has received two consecutive Ineffective Ratings.""",43-46,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,"""Serve as documentation for a recommendation for dismissal based on unsatisfactory performance."" ""10-10-5-1-2 In order for the Panel to recommend changing the second consecutive Ineffective Rating Effective... the Appellant will retain their non-probationary status. 10-10-5-1-3 ...the Teacher will be deemed probationary.""","37, 51",high,Updated evidence to explicitly cover both dismissal and tenure (probationary/non-probationary status) to fully align with the question's categories.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",yes,"District-run innovation schools may, upon the majority vote of their faculty, adopt an innovation plan that waives statutory requirements, including the legal requirements related to probationary and non-probationary status. Consistent with C.R.S 22-63-203, all probationary teachers, including those working for an innovation school that does not recognize non-probationary status, can gain non-probationary status by receiving three (3) consecutive years of effective ratings. all non-probationary teachers, including those working for an innovation school that does not recognize non-probationary status, can lose non-probationary status by receiving two (2) consecutive years of less than effective ratings.",101-102,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,The District will notify teachers at risk of loss of non-probationary status in September of every year and provide information about the process and resources available. A Notice of Appeal must be filed within 15 calendar days following the last student contact day... All appeals must be concluded within 90 calendar days... convene the Appeals Hearing Panel and set the hearing date,48-49,high,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,not_discussed,,not_discussed,high,
