document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,"Employee's portion of the premium, plus a nominal monthly Wellness Program premium; paid via payroll deduction",Employees are financially responsible for their portion of insurance premiums. This amount shall be payroll deducted where possible. ... employees enrolled in the District's medical insurance shall be required to pay a nominal monthly Wellness Program premium,23,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",yes,"Eligible dependents include: (i) Employee's spouse, if not legally separated from employee. (ii) Employee's children under age twenty-six (26). (iii) Children under age twenty-six in the legal custody of employee.",20-21,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes,Ninety-five percent (95%) of the employee premium and fifty percent (50%) of the dependent premium for a high option dental plan and a matched dollar amount toward a low option dental plan.,24,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes. Vision insurance is available. Eligible employees (per 4.2.1) receive district premium participation for positions authorized for 35+ hours/week (4.2.6[a]).,"[f] Vision; ... The District shall participate in the cost of the insurance premiums for employees in positions, or a combination of positions, authorized for thirty-five (35) or more hours per work week according to the percentage contributions indicated below.","25, 23",high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,"yes. District-paid base coverage equal to the employee's annual base salary or $18,000, whichever is greater.","4.2.6[f] Life Insurance Premium: The entire cost of the policy for the face benefit amount of an eligible employee's annual base salary, or $18,000, whichever is greater.",24,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,yes. Both Short-Term and Long-Term Disability are offered. Eligibility follows group insurance rules (4.2.1). The district pays 50% of the Long-Term Disability premium (4.2.6[g]).,4.2.7. ... [d] Long Term Disability; [e] Short Term Disability; ... 4.2.6[g] Long Term Disability Premium: Fifty percent (50%) of the premium.,"25, 24",high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,"yes. Coverage continues during paid sick leave and family leave if the employee pays their premium share (4.4.4[j]). Eligibility is lost when paid leave is exhausted (4.2.1[e]). For unpaid leave, premiums are not paid by the district, but coverage can be retained via COBRA (4.4.9[f]).","4.2.1[e] During a leave of absence, insurance coverage eligibility is lost at the end of the month in which an employee: (i) not eligible for family leave ... exhausts approved paid leave ... 4.4.4[j] During the family leave period and/or a paid sick leave, the District shall continue to pay its portion of the employee's group health insurance premium. An employee on family leave must continue to pay his/her portion of the insurance premium in order to keep coverage in effect. 4.4.9[f] Premiums on group insurance coverage will not be paid by the District for teachers on unpaid leaves. However, the teacher may retain the group insurance coverage during the unpaid leave period by applying for COBRA benefits...","21, 30, 34",high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,"Employees who retire under the incentive program will continue to be enrolled in group medical and dental programs until they become eligible for Medicare, or for the ten (10) consecutive years following retirement, whichever occurs first.",37,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,7 days for the first three years of employment; 10 days for succeeding years.,Seven (7) days per year will be allowed for the first three (3) years of employment... Ten (10) days per year will be allowed for succeeding years,27,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accumulates; no accumulation cap is stated.,Unused sick leave days will accumulate.,27,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,The sick leave policy is designed by the Board to be used judiciously for illness of self and in the event of the death or serious illness of an immediate member of the family... up to five (5) days in the event of death in the immediate family... For any absence beyond one day in case of serious illness of an immediate family member... approval must be secured from the Superintendent.,27,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,"2 days base, plus 1 additional day for 15+ years of experience, and 1 additional day for year-round all-track contracts.","Educators, who are eligible for 2 days of personal leave... Educators with fifteen (15) or more years of experience... will be entitled to one (1) additional day. Any educator with an all track contract at a year-round school will be entitled to one (1) additional day",31,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,"1-day advance notice required (except emergencies); reason may be required for days adjacent to holidays/weekends; blackout dates include conference days, first day, and last two days of school year; principal sets daily limits per school; max 10 days per contract year.","notify his/her principal at least one day in advance, except in cases of emergency... asked to explain the reason... Only in the event of an emergency will teachers be permitted to take personal leave on regularly scheduled parent/teacher conference days and the first day and last two (2) days of the school year... limitations must be placed on the number of teachers in a school who can take personal leave on any given day... a maximum of ten (10) days may be used in a contract year.",31-32,high,Updated evidence to explicitly include the 10-day annual use limit to fully support the coded answer.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",no,"If the contract of a licensed employee is terminated, unused personal leave shall be compensated at the licensed substitute rate",32,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,5,"With the approval of the principal or program director, any educator under contract with the Board will be entitled to a leave of absence for up to five (5) days in the event of death in the immediate family. Principals shall have discretion in approving leave requests based on the particular needs and circumstances surrounding the death. The days will be charged to “Sick Leave.”",27,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"husband, wife, son, daughter, father, mother, father-in-law, mother-in-law, brother, sister, grandmother and grandfather; exceptions considered for sister-in-law, brother-in-law, uncle, aunt, nephew, niece, first cousin, and those virtually an immediate member","The phrase, “an immediate member of the family,” includes husband, wife, son, daughter, father, mother, father-in-law, mother-in-law, brother, sister, grandmother and grandfather. (Exceptions that may be considered by the Superintendent: sister-in-law, brother-in-law, uncle, aunt, nephew, niece, first cousin and those who have virtually held the position of an immediate member of the family.)",27,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,"In the event of birth or adoption, the District may require the employee to use his/her applicable accumulated personal leave prior to granting unpaid leave. For an employee's own illness or illness of a spouse, parent, or child, the District may require the employee to use his/her applicable accumulated personal leave and sick leave before granting unpaid leave.",30,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Employees are expected to return to work as soon as they have recovered from their illness, injury, surgery, delivery, or other disabling condition.",26,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"Employees who are adopting a child are entitled to use up to twenty (20) days of their accumulated sick leave. If there is a need beyond these days, employees may request in writing to the Superintendent the use of additional accumulated sick leave or a temporary leave without pay according to the provisions in the Family Leave Policy section 4.4.4.",32,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"In the event of a ""qualifying exigency"" arising out of a military service member's current tour of active duty or because the service member is notified of an impending call to active duty, an employee who is the spouse, parent, or child (as defined by the Family & Medical Leave Act) of the service member may request in writing to the Superintendent a leave of absence of up to twelve (12) calendar weeks.",30,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"Employees anticipating an absence exceeding ten (10) consecutive workdays shall provide advance notice in writing to the District personnel office of their approximate leave dates so that necessary payroll adjustments and long-term substitute arrangements can be made. ... In emergency situations when extended absences cannot be anticipated or planned, employees shall provide written notice to the District Human Resources Department as soon as they are physically able to do so. A teacher planning to use a personal leave day or days shall notify his/her principal at least one day in advance, except in cases of emergency.","27, 31",high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,185,185 Days,13,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,7.5 hours,teacher’s 7 1/2-hour regular contract,14,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,the District and the Association have established elementary preparation time as described below. / Schools will provide for educator planning and collaboration time one day each week...,57,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,"Elementary: 36 minutes per day (contract day) / 120 minutes per week + 30 minutes (DESK standards) + 30 minutes (Computer Science). Secondary: daily periods established, exact minutes not specified.",All elementary educators... will receive the equivalent of thirty-six (36) minutes per day of preparation time during the contract day... Each school will receive funds sufficient to provide a minimum of one-hundred-twenty (120) minutes preparation time per teacher per week. An additional thirty (30) minutes... An additional thirty (30) minutes...,57-58,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"Meetings for IEPs, 504s, etc. scheduled during prep time or meetings that extend beyond contract hours shall be coordinated with educators involved.",64,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,no,"The principal will seek volunteers from the licensed staff for lunch time playground duty, lunchroom duty, before-and-after school bus duty, and before-and-after school student supervision. In case no volunteers or teacher assistants are available, then the principal may select from the faculty individuals whom he/she desires to assume the responsibility.",14,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,30,including a daily scheduled duty free lunch period of at least thirty (30) minutes,64,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,Meetings involving the entire faculty shall not exceed two (2) meetings per month unless supported by the JSSC or in emergency situations.,64,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"The principal will seek volunteers from the licensed staff for lunch time playground duty, lunchroom duty, before-and-after school bus duty, and before-and-after school student supervision.",14,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,"As far as possible, all classes on a grade level will be equalized in enrollment.",59,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,Targets: classes will be 'equalized in enrollment' as far as possible; no specific numeric caps or targets are stated.,"As far as possible, all classes on a grade level will be equalized in enrollment.",59,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,not_discussed,,not_discussed,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,not_discussed,,not_discussed,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,not_discussed,5.7. Professional Evaluation... 5.7.2. Evaluations of professional performance shall be conducted annually or more often... 5.7.3. Observations and post-observation discussions... 5.7.4. Summative evaluation conferences... 5.7.7. A teacher who is not satisfied with an evaluation has fifteen (15) days after receiving the written evaluation to request a review of the evaluation.,not_applicable,high,The cited Article 5.7 is entirely absent from the provided document. The text ends abruptly at Section 5.6.1 on page 47. No evaluation procedures are present in the available pages.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",not_discussed,All observers must be certified in Evaluate Davis prior to any observation being used for an educator’s evaluation.,not_applicable,high,"The cited evidence references Section 5.7, which is missing from the provided document. The document cuts off before this section begins."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,not_discussed,,not_applicable,high,No information on observation counts is present. The document is truncated before the evaluation section.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,No information on observation duration is present. The document is truncated before the evaluation section.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,not_discussed,First retention preference shall be given to employees whose performance was not rated as ineffective in any standard/indicator on their most recent evaluation report.,not_applicable,high,"The cited evidence references Section 5.7, which is missing from the provided document. The document cuts off before this section begins."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",not_discussed,,not_applicable,high,No information on student growth metrics is present. The document is truncated before the evaluation section.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",discussed_unclear,Reassignments shall not be imposed for the purpose of resolving performance problems that should be addressed through a formal Plan of Assistance.,42,high,"Updated from not_discussed to discussed_unclear. The document references a 'formal Plan of Assistance' for addressing performance problems, but does not elaborate on the contents or procedures of such plans."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,Employees must receive a satisfactory rating or above on their most recent evaluation to qualify per Utah Code §53F-2-405.,8,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Teachers indicate desire via HR procedures and applications. Vacancies are announced for at least 5 working days (or 1–5 days if within 15 days of school year). Principals give equal consideration to qualified candidates, especially those with 10+ years at their current school. Transfers are discouraged after August 1 or during the school year but may be approved if beneficial. Non-provisional educators may exchange positions with principal approval. Principals may recommend transfers (not for performance issues).","Teachers within the District who desire to change from one school to another may indicate such desire by following procedures established by the Human Resources Department including application for specific postings of openings. All teacher openings shall be announced for at least five (5) working days prior to filling the opening... In evaluating transfer candidates, principals shall give equal consideration to those who have served ten (10) or more years at their present school.",44-45,high,
