document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,notes
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,"The State Board of Education and departments, divisions, authorities, bureaus, agencies, and officers shall furnish the hearing officer, on request, all relevant records, documents, and information in their possession.","The State Board of Education and departments, divisions, authorities, bureaus, agencies, and officers",management,other,shall,False,active,plain,obligation,obligation,True,1.0,other,Mandates information disclosure for fact-finding.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,the hearing officer shall prepare a written report containing the agreements of the parties with respect to all resolved negotiated contract issues and the positions that the hearing officer considers appropriate on all unresolved final positions of the parties.,the hearing officer,other,other,shall,False,active,plain,obligation,obligation,True,1.0,other,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,"The hearing officer shall submit the report to the parties privately within ten (10) working days after the conclusion of the hearing, or within the date established for the submission of post-hearing briefs, but not later than twenty (20) working days after the hearing officer’s appointment.",The hearing officer,other,other,shall,False,active,plain,obligation,obligation,True,1.0,other,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,"Either the hearing officer, the Association, or the District may make the report public if the dispute is not settled within ten (10) working days after its receipt from the hearing officer.","Either the hearing officer, the Association, or the District",other,other,may,False,active,plain,permission,permission,True,0.3,other,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,All expenses of the hearing officer shall be borne equally by the parties.,All expenses of the hearing officer,other,other,shall,False,passive,plain,obligation,obligation,True,1.0,other,Passive voice; implicit duty falls on the parties.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,Each party shall be responsible for the expenses of the witnesses it calls.,Each party,other,other,shall,False,active,plain,obligation,obligation,True,1.0,other,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,This agreement shall be entered in the District electronic information system and be accessible through the District web site in the policy manual section.,This agreement,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,Payroll direct deposit shall be made on the last banking day of the month.,Payroll direct deposit,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,compensation,Procedural mandate regarding payment timing.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,5,Initial salary schedule placement shall be according to the educator’s college or university degree with salary levels added for years of experience and/or additional education as stipulated below.,Initial salary schedule placement,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,Educators with graduate degrees awarded by institutions of higher education outside of the U.S. must provide documentation of U.S. equivalency from an agency recognized by the Utah State Board of Education to receive salary schedule placement above Level A.,Educators with graduate degrees awarded by institutions of higher education outside of the U.S.,worker,management,must,False,active,plain,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,Endorsements identified as critical to the functioning of the District receive one additional salary level per eligible endorsed area at initial placement if the endorsement was earned as a part of the initial degree and license and the credits are not able to be used for salary level change.,Endorsements identified as critical to the functioning of the District,other,worker,,False,active,plain,other,right,False,0.0,compensation,"Grammatical subject is 'endorsements', but functionally grants salary bump to educators."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,Newly hired educators will be provided information from Human Resources regarding documentation and deadlines.,Newly hired educators,worker,worker,will,False,passive,rights_passive,right,right,True,0.9,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,Changes in endorsements eligible for an increase will be determined through DEA Liaison by February 1 each year.,Changes in endorsements eligible for an increase,other,worker,will,False,passive,plain,obligation,obligation,True,0.9,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,"In determining accredited teaching experience for educators hired effective July 1, 2000, or later, credit will be allowed for the first ten (10) years of qualified teaching experience outside the District and for all teaching experience in the District except when rehiring individuals who previously have retired from the District.",credit,other,worker,will,False,passive,plain,obligation,right,False,0.9,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,District retirees with at least ten (10) years of experience who are rehired on a teacher salary schedule shall receive credit for a maximum ten (10) years of experience.,District retirees with at least ten (10) years of experience who are rehired on a teacher salary schedule,worker,worker,shall,False,active,rights_active,right,right,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,"However, the Superintendent may authorize salary credit for teaching experience beyond ten (10) years in the following situations:",the Superintendent,management,worker,may,False,active,permission_verb,permission,permission,True,0.3,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,"However, salary credit for teaching experience shall not exceed the actual total amount of previous teaching experience.",salary credit for teaching experience,other,management,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,Allowable teaching experience shall be based upon relevant teaching experience which is verified by the organization where employment took place.,Allowable teaching experience,other,management,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,"At the time of employment, the District shall evaluate experience in private schools, institutions of higher education, or other professional employment,",the District,management,management,shall,False,active,plain,obligation,obligation,True,1.0,compensation,First independent clause from 3.2.3[d].
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,grant credit if approved by the Superintendent of Schools.,the District,management,management,,False,active,plain,other,obligation,False,0.0,compensation,Second independent clause from 3.2.3[d].
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,6,The Board reserves the right to further limit accredited teaching experience outside the District,The Board,management,management,,False,active,rights_active,right,right,True,0.85,compensation,Truncated at end of chunk.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,"At the time of employment, the District shall evaluate experience in private schools, institutions of higher education, or other professional employment",the District,management,management,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,The Board reserves the right to further limit accredited teaching experience outside the District.,The Board,management,management,,False,active,rights_active,right,right,True,0.85,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,grant one (1) year of credit for each year of full-time experience;,the District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,grant one (1) year of credit for any two (2) half-time or three (3) quarters time years of experience;,the District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,deny credit for any partial year of experience that when combined with another partial year of experience does not equal one (1) year as defined in (ii);,the District,management,management,,False,active,plain,other,obligation,False,0.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,deny credit for military experience;,the District,management,management,,False,active,plain,other,obligation,False,0.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,deny credit for any experience outside the United States for which the Utah State Board of Education does not reimburse the District.,the District,management,management,,False,active,plain,other,obligation,False,0.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,The Board may grant to teachers an amount not to exceed $500 above the basic schedule for special services.,The Board,management,worker,may,False,active,plain,permission,permission,True,0.3,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,the award may be terminated upon reassignment of the recipient.,the award,management,management,may,False,passive,plain,permission,permission,True,0.3,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,Educators who are presenters in District compensated staff development classes shall be paid at their regular hourly rate of pay for each staff development hour taught and $24.85 for preparation time.,Educators who are presenters in District compensated staff development classes,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,Paid preparation time cannot exceed workshop teaching time.,Paid preparation time,worker,management,,True,active,plain,prohibition,prohibition,True,0.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,Full-time special education classroom teachers may be authorized two (2) days of released time upon the approval of the principal and the special education director.,Full-time special education classroom teachers,management,worker,may,False,passive,rights_passive,right,permission,False,0.3,leave,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,The Board reserves the right to hold an employee's salary at any level if that employee's work is not entirely satisfactory.,The Board,management,management,,False,active,rights_active,right,right,True,0.85,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,"Before this policy is applied, employees affected will be notified in writing at least sixty (60) days in advance of such action.",employees affected,management,worker,will,False,passive,rights_passive,right,obligation,False,0.9,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,7,Employees must receive a satisfactory rating or above on their most recent evaluation to qualify per Utah Code §53F-2-405.,Employees,worker,management,must,False,active,plain,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,Library Media Teachers are approved to work five (5) days beyond the teachers' standard contract.,Library Media Teachers,worker,worker,,False,passive,permission_verb,permission,permission,True,0.85,workload,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,These days may be scheduled either before or after the regular teacher contract days in consultation with the school principal.,These days,management,worker,may,False,passive,permission_verb,permission,permission,True,0.3,workload,Passive construction implies district scheduling authority exercised for worker flexibility.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,Secondary School Counselors working full-time are authorized to work thirteen (13) additional days beyond the teachers' standard contract.,Secondary School Counselors working full-time,worker,worker,,False,passive,permission_verb,permission,permission,True,0.85,workload,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,"These days, or the equivalent number of hours, may be scheduled either before or after the standard teacher contract days, or hours,","These days, or the equivalent number of hours,",management,worker,may,False,passive,permission_verb,permission,permission,True,0.3,workload,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,and shall be reported to the Director of Counselors and Comprehensive Guidance.,"These days, or the equivalent number of hours,",worker,management,shall,False,passive,obligation_verb,obligation,obligation,True,1.0,workload,Implies counselors have a duty to report extended contract days/hours to administration.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,Secondary counselors working part-time shall receive a prorated number of days/hours.,Secondary counselors working part-time,worker,worker,shall,False,active,rights_active,right,right,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,a thirty (30) calendar day period will be allowed to provide proper documentation,a thirty (30) calendar day period,management,worker,will,False,passive,permission_verb,permission,permission,True,0.9,compensation,Grants employees a grace period for submitting documentation for salary level changes.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,"In order to qualify for the retroactive salary adjustment, the employee must submit with the form a letter clearly identifying all documentation that is omitted",the employee,worker,management,must,False,active,obligation_verb,obligation,obligation,True,1.0,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,"and the form, except for the missing documentation, must be complete.","the form, except for the missing documentation,",worker,management,must,False,active,obligation_verb,obligation,obligation,True,1.0,compensation,Sets completion requirement for submitted forms.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,8,Educators may qualify for salary level advancement for additional education.,Educators,worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,9,"Forms (including proper documentation) received by the 1st of the month deadline, but taking longer to approve, will be processed retroactive to the 1st of the month following the month of the original submission.","Forms (including proper documentation) received by the 1st of the month deadline, but taking longer to approve",management,worker,will,False,passive,plain,obligation,obligation,True,0.9,compensation,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,9,"Educators who receive salary credit for a master's degree may thereafter submit any eligible course credits towards subsequent salary level changes, as long as the courses were not applied to or required for completion of the master's degree and have not previously been counted towards a salary level change.",Educators who receive salary credit for a master's degree,worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,compensation,Conditioned on prior application of courses to a master's degree.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,9,"Educators who received credit for BS+40 semester or 60 quarter credits, or BS+50 semester or 75 quarter credits prior to receiving salary level credit for a master's degree may also thereafter receive salary level credit for courses applied to or required as part of their master's program provided that the individual courses have not been previously counted for a salary level change.","Educators who received credit for BS+40 semester or 60 quarter credits, or BS+50 semester or 75 quarter credits prior to receiving salary level credit for a master's degree",worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,compensation,Conditioned on courses not previously counted for salary level change.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,9,"Credits which are not acceptable to the District Education Salary Level Committee will be rejected, the reasons therefore stated and communicated to the educator.",Credits which are not acceptable to the District Education Salary Level Committee,management,management,will,False,passive,plain,obligation,obligation,True,0.9,other,Second part ('the reasons therefore stated...') is a continuing clause imposing a procedural duty on the committee.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,9,"Upon approval, all requests shall be endorsed by a representative of the committee and forwarded to the Superintendent's Office for review and implementation according to procedures agreed to by the Board and the Association.",all requests,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,10,"Upon approval, all requests shall be endorsed by a representative of the committee",all requests,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,compensation,Passive construction; implicit agent is the committee representative.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,10,and forwarded to the Superintendent's Office for review and implementation according to procedures agreed to by the Board and the Association.,all requests,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,compensation,Continuation of preceding independent clause; shares subject and modal.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,10,Graduate course work need not be related to the educator's present teaching assignment.,Graduate course work,worker,worker,need,True,active,plain,prohibition,right,False,0.7,compensation,Relieves worker of a potential requirement regarding credit relevance.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,10,Must be submitted with supporting documents explaining the numeration system when proof of graduate credit is not defined on the transcript.,[Implicit: Graduate course work],worker,management,must,False,passive,plain,obligation,obligation,True,1.0,compensation,Imperative instruction directed at educator submitting the request.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,10,Educators whose assignments require specialist certification necessitating a master's degree of at least fifty-three (53) semester or eighty (80) quarter credits beyond a bachelor's degree are eligible for one additional salary level on the Educator Salary Schedule.,Educators whose assignments require specialist certification necessitating a master's degree of at least fifty-three (53) semester or eighty (80) quarter credits beyond a bachelor's degree,worker,worker,,False,active,rights_passive,right,right,True,0.85,compensation,Status-based entitlement granting a salary step credit.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,Davis School District,10,Educators requesting the additional level must provide written documentation verifying that their master's degree program required at least fifty-three (53) semester or eighty (80) quarter hours beyond a bachelor's degree for Utah certification.,Educators requesting the additional level,worker,management,must,False,active,plain,obligation,obligation,True,1.0,compensation,Places documentation burden on the requesting educator.
