document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,"3.0% for fiscal years 2020-2022; 3.5% for fiscal years 2023-2024, effective July 1st.",Salary schedules will receive a cost of living adjustment in the following percentages on July 1st of the corresponding fiscal year: Fiscal Year COLA 2020 3.0% 2021 3.0% 2022 3.0% 2023 3.5% 2024 3.5%,155,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"3D. Compensation for Teachers Engaged in Extracurricular Activities. i. High School Sports, Clubs and Other Extracurricular Activities. FOOTBALL Head Coach FY20 $27.00 FY24 $30.68",332,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",yes,"2D. Case Managers (Special Education). Per Semester Effective July 1, 2019 $1,622.60 Effective July 1, 2023 $1,844.02",330,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,yes,Salary step adjustments based on previous teaching experience in the Chicago public schools shall be made no later than forty-five days from the date proper claim is received in the Talent Office.,158,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,yes,Salary step adjustments based on previous teaching experience outside the Chicago public schools shall be made no later than forty-five days from the date proper claim and documentary proof verifying employment are received in the Talent Office.,158,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,yes,outside teaching experience for TATs shall be made effective from the date of employment provided that proper claim and documentary proof are on file within ninety days of employment. No salary adjustment claim or verification of employment outside of the Chicago Public Schools will be considered if filed after one year of original placement as a TAT.,167,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,not_discussed,,not_applicable,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,"annual increment per Appendix A-2A, paid in two installments at end of semester following proof submission",The annual increment for National Board Certified Teachers set forth in Appendix A-2A shall be paid at the end of the semester following the teacher’s submission of proof of such certification to the Talent Office. The annual increment will be paid in two installments.,159,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes,"the BOARD shall provide for each full-time teacher or other bargaining unit employee medical and health care benefits, including an indemnity/preferred provider option (PPO) plan and an alternative medical pre-paid group health plan.",141,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,"$600 to $2,000 (Health Savings Account contributions vary by coverage tier: $600 Employee Only, $1,500 Employee+1, $2,000 Family)","Health Savings Account (Employer Contribution) $600 Employee Only $1,500 Employee+1 $2,000 Family",350,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,"Percentages of base salary: Single (HMO 2.0%, PPO 2.2%, PPO+HSA 0.0%); Employee+1 (2.2%, 2.5%, 1.0%); Family (2.5%, 2.8%, 1.9%) as of July 1, 2019, with scheduled increases of 0.0% (2020-2021), 0.25% (2022), and 0.5% (2024).","""Employee Contributions. .Employee contributions shall increase as follows: ... Effective July 1, 2019 HMO* PPO* PPO + HSA* Single 2.0% 2.2% 0.0% Employee + 1 2.2% 2.5% 1.0% Family 2.5% 2.8% 1.9% *All percentages are percent of base salary""",346,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",yes,family plan hospitalization and major medical insurance coverage at the group rate,120,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,"indemnity, PPO, pre-paid group health plan, HMO",including an indemnity/preferred provider option (PPO) plan and an alternative medical pre-paid group health plan. / Current HMO configurations may be altered,"141, 143",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes,"The BOARD shall provide medical, prescription drug, mental health, dental and vision benefits, flexible spending accounts, life and personal accident insurance and a savings and retirement program as set forth in the summary description attached hereto as Appendix E, subject to the terms of this Agreement.",142,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes,"The BOARD shall provide medical, prescription drug, mental health, dental and vision benefits, flexible spending accounts, life and personal accident insurance and a savings and retirement program as set forth in the summary description attached hereto as Appendix E, subject to the terms of this Agreement.",142,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,"The BOARD shall provide medical, prescription drug, mental health, dental and vision benefits, flexible spending accounts, life and personal accident insurance and a savings and retirement program as set forth in the summary description attached hereto as Appendix E, subject to the terms of this Agreement.",142,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,yes,Maternity leave benefits are provided through the short-term disability plan.,150,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,7%,"The BOARD shall pick up for each teacher and other bargaining unit employee a sum equal to seven percent of the amount due each such employee as set forth in this Article and in the annual salary schedules set forth in Appendix A-1A through A-1D and A-1F through A-1H... for the Public School Teachers’ Pension and Retirement Fund of Chicago and the Municipal Employees’, Officers’ and Officials’ Annuity and Benefit Fund...",157,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"Bargaining unit employees who are on leaves for Union business or elected public office may continue their health care and dental benefit coverage, provided that they pay the full cost of such coverage.",14,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,12,"the BOARD shall grant eligible employees one sick day per month, up to twelve sick days per year",162,high,Cited page (162) is beyond the provided document excerpt (ends at p. 60). Preserved Stage 1 answer and evidence as the quote is explicit and directly supports the coded value.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?","Yes, up to a maximum of 244 days for days granted on or after July 1, 2012; days earned prior to that remain in a separate retained bank.","Sick days awarded on and after July 1, 2012 that remain unused at the end of the Fiscal Year may be rolled over for future use up to a maximum of two hundred forty-four (244) days",163,high,Cited page (163) is beyond the provided document excerpt (ends at p. 60). Preserved Stage 1 answer and evidence as the quote is explicit and directly supports the coded value.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,not_discussed,,not_discussed,high,"Cited section (likely Article 37) is beyond the provided document excerpt. 'not_discussed' is preserved as the relevant text is not available for verification, and Stage 1 found no evidence."
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,3,the BOARD shall award active full-time employees three paid personal days for use during the Fiscal Year to attend to the employee’s personal business.,118,high,Cited page (118) is beyond the provided document excerpt (ends at p. 60). Preserved Stage 1 answer and evidence as the quote is explicit and directly supports the coded value.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,Unused days are forfeited on June 30 or upon separation; may be used on three successive days.,Personal days unused upon separation from employment or on June 30 of each Fiscal Year shall be forfeited. ... Employees may use personal days on three successive days.,118,high,Cited page (118) is beyond the provided document excerpt (ends at p. 60). Preserved Stage 1 answer and evidence as the quote is explicit and directly supports the coded value.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?","No, generally forfeited on June 30; exception for days awarded Jan 1–Jun 30, 2012 roll to sick bank by Dec 31, 2012.","Personal days unused upon separation from employment or on June 30 of each Fiscal Year shall be forfeited. ... If such personal days are unused by December 31, 2012, the unused days shall be rolled over into the employee’s retained sick day bank defined in Article 37.",118,high,Cited page (118) is beyond the provided document excerpt (ends at p. 60). Preserved Stage 1 answer and evidence as the quote is explicit and directly supports the coded value.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,"10 days total (first 5 paid, last 5 applied against accrued sick leave)",such employee shall be paid the basic salary for the number of days absent provided that the number of days shall not exceed ten days with the last five being applied against accumulated allowable sick leave.,148,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"Parent, spouse, spouse's parent, domestic partner, domestic partner's parent, child, brother, sister, grandparent","death of the teacher’s parent, spouse, spouse’s parent, domestic partner, domestic partner’s parent, child, brother, sister or grandparent",148,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",yes,"Effective January 1, 2013, the BOARD shall establish a short-term disability and paid maternity leave plan for employees at no cost to employees who are eligible for health care benefits.",164,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,Maternity leave benefits are provided through the short-term disability plan.,149,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"due to the birth of his or her child or adoption of his or her child less than five years of age, a teacher, including a domestic partner, may apply for and secure child-rearing leave",149,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"Bargaining unit employees who have been employed for at least twelve months and who have worked a minimum of 1,250 hours of service during the previous twelve-month period shall be entitled to unpaid leave under the Family and Medical Leave Act (FMLA) as set forth in Appendix G.",149,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,Teachers shall report their anticipated absences to the substitute center as early as possible in order to enable substitute teachers to arrive in the school before the beginning time of the teachers’ work day. Teachers shall also report their anticipated absences to the school no later than their reporting time.,121,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,"190 work days (208-day calendar), 209-210 work days (228-day calendar), or 229-230 work days (248-day calendar), plus 10 paid vacation days and 8-9 paid holidays.","Teachers and PSRPs on a 208 paid day academic calendar will be scheduled for 190 work days (including 10 professional development days if applicable), 10 paid vacation days and 8 paid holidays.",117,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,7 hours for early childhood/elementary/middle; 435 minutes for high school,The regular school day for early childhood and elementary school teachers shall not exceed seven hours... The regular school day for middle school teachers shall not exceed seven hours... The high school day... shall not exceed 435 minutes in length for a high school teacher.,"29, 32, 35",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,"60 minutes of continuous duty-free preparation... 60 minutes of continuous preparation time... seven fifty-minute duty-free, self-directed preparation periods per week.","29, 32, 35",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,Elementary/Middle: 60 minutes per day; High School: 7 self-directed and 3 principal-directed 50-minute periods per week,"Each teacher’s day shall be comprised of... 60 minutes of continuous duty-free preparation. Four days each week the teacher’s preparation time shall be self-directed; one day each week this period shall be principal-directed. ... Each teacher’s schedule shall include seven fifty-minute duty-free, self-directed preparation periods per week. Each teacher’s schedule shall include three principal-directed preparation periods per week...","29, 32, 35",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"duty-free preparation... principal-directed preparation periods per week, which shall be used only for staff development, teacher collaboration, advisory (one per week), department meetings, subject area team meetings and other professional preparation activities.","29, 35",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,continuous lunch period of forty-five minutes with no work responsibilities... continuous lunch period of fifty minutes with no work responsibilities,"29, 32, 35",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,45-50 minutes,continuous lunch period of forty-five minutes... continuous lunch period of fifty minutes,"29, 32, 35",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,One period every six school weeks shall be allowed for departmental meetings during the school day,37,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"Each teacher’s day shall be comprised of no more than 296 minutes of instruction, 15 minutes of non-classroom supervision",29,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,15-6. Class Size. The number of students attending elementary or middle school libraries shall not exceed the maximum class sizes provided in Article 28 for their appropriate grade levels.,80,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,"28 students at kindergarten level, 28 at primary level, 31 at intermediate and upper grade levels, and 20 in education and CTE guidance centers",28 at the kindergarten level / 28 at the primary level / 31 at the intermediate level and upper grade level / 20 in the education and CTE guidance centers (if any),124,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,Generally 28 students (25 for essential/basic or remedial courses); Art: 31; General Music: 34; Physical Education: 40.,"English (regular, honors and advanced placement): 28

English (essential or basic): 25

Mathematics (regular, honors and advanced placement): 28

Mathematics (remedial): 25

Foreign Language: 28

Social Studies: 28

Business Education: 28

General Science–Science Laboratory: 28

Home Economics–Non-Laboratory: 28

Art: 31

General Music: 34

Physical Education: 40",127,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes - procedure to report non-compliance and method for resolving it for special education teachers,This plan shall include a procedure for special education teachers to report when they believe their workloads do not comply with the plan and shall contain a method for expeditiously and efficiently resolving any non-compliance.,104,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,yes,39     Teacher Evaluation................................................. 169,5,high,"Original answer 'no' directly contradicts the quoted evidence and the Table of Contents. The TOC explicitly lists Article 39 as Teacher Evaluation, confirming the document describes these procedures."
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",REACH evaluation system; CPS Framework for Teaching,REACH Teacher Evaluation,169,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,"3 observations per cycle, with at least 2 formal","Teachers shall have three observations by qualified evaluators during their evaluation cycles, at least two of which shall be formal observations in order to receive a summative evaluation.",172,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,Formal: 45 minutes or length of class period/lesson; Informal: at least 15 minutes,"All formal observations shall be forty-five minutes in duration, the length of the class period or the length of the lesson.",172,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"excellent, proficient, developing, unsatisfactory","The summative rating will incorporate a 4-rating system, “excellent,” “proficient,” “developing” or “unsatisfactory” based on a numerical scoring system.",71,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",yes,Student growth scores shall be 30% of the summative rating for the duration of this Agreement,170,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",not_discussed,,not_discussed,high,"The provided document excerpt ends at Article 10. Article 39, 'Teacher Evaluation,' is not included in the text. Consequently, there is no discussion of improvement/remediation plans for low-rated teachers or how evaluation results impact tenure, layoff, transfers, or compensation."
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",not_discussed,,not_discussed,high,"The provided document excerpt ends at Article 10. Article 39, 'Teacher Evaluation,' is not included in the text. Consequently, there is no discussion of improvement/remediation plans for low-rated teachers or how evaluation results impact tenure, layoff, transfers, or compensation."
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",yes,"9-20. PSRP Probationary Period. Consistent with longstanding past practice and BOARD policy, the probationary period for PSRP bargaining unit employees shall be one year.",51,high,Updated confidence to high as the evidence explicitly defines the probationary period for PSRPs.
